game_id,timestamp,type,player,model_name,role,prompt,turn,move,from,to,outcome,captured,board_after,meta_json
20251113_203801,2025-11-13T20:55:35,move,0,llama3.1:8b,,,1966,[C6 A6],,,,,,
20251113_203801,2025-11-13T20:55:36,move,1,mistral:7b,,,1967,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:55:36,move,0,llama3.1:8b,,,1968,[A6 C6],,,,,,
20251113_203801,2025-11-13T20:55:37,move,1,mistral:7b,,,1969,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:55:37,move,0,llama3.1:8b,,,1970,[C6 B6],,,,,,
20251113_203801,2025-11-13T20:55:37,move,1,mistral:7b,,,1971,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:55:38,move,0,llama3.1:8b,,,1972,[B4 A4],,,,,,
20251113_203801,2025-11-13T20:55:38,move,1,mistral:7b,,,1973,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:55:39,move,0,llama3.1:8b,,,1974,[B6 C6],,,,,,
20251113_203801,2025-11-13T20:55:40,move,1,mistral:7b,,,1975,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:55:40,move,0,llama3.1:8b,,,1976,[C6 A6],,,,,,
20251113_203801,2025-11-13T20:55:41,move,1,mistral:7b,,,1977,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:55:42,move,0,llama3.1:8b,,,1978,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:55:42,move,1,mistral:7b,,,1979,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:55:43,move,0,llama3.1:8b,,,1980,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:55:43,move,1,mistral:7b,,,1981,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:55:44,move,0,llama3.1:8b,,,1982,[A7 C7],,,,,,
20251113_203801,2025-11-13T20:55:44,move,1,mistral:7b,,,1983,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:55:45,move,0,llama3.1:8b,,,1984,[C8 A8],,,,,,
20251113_203801,2025-11-13T20:55:46,move,1,mistral:7b,,,1985,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:55:46,move,0,llama3.1:8b,,,1986,[C7 A7],,,,,,
20251113_203801,2025-11-13T20:55:47,move,1,mistral:7b,,,1987,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:55:47,move,0,llama3.1:8b,,,1988,[A7 C7],,,,,,
20251113_203801,2025-11-13T20:55:48,move,1,mistral:7b,,,1989,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:55:49,move,0,llama3.1:8b,,,1990,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:55:49,move,1,mistral:7b,,,1991,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:55:50,move,0,llama3.1:8b,,,1992,[A8 A7],,,,,,
20251113_203801,2025-11-13T20:55:50,move,1,mistral:7b,,,1993,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:55:51,move,0,llama3.1:8b,,,1994,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:55:52,move,1,mistral:7b,,,1995,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:55:52,move,0,llama3.1:8b,,,1996,[A4 B4],,,,,,
20251113_203801,2025-11-13T20:55:52,move,1,mistral:7b,,,1997,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:55:53,move,0,llama3.1:8b,,,1998,[A8 C8],,,,,,
20251113_203801,2025-11-13T20:55:54,move,1,mistral:7b,,,1999,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:55:54,move,0,llama3.1:8b,,,2000,[C8 A8],,,,,,
20251113_203801,2025-11-13T20:55:55,move,1,mistral:7b,,,2001,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:55:55,move,0,llama3.1:8b,,,2002,[A8 C8],,,,,,
20251113_203801,2025-11-13T20:55:56,move,1,mistral:7b,,,2003,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:55:56,move,0,llama3.1:8b,,,2004,[C7 B7],,,,,,
20251113_203801,2025-11-13T20:55:57,move,1,mistral:7b,,,2005,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:55:57,move,0,llama3.1:8b,,,2006,[B7 A7],,,,,,
20251113_203801,2025-11-13T20:55:58,move,1,mistral:7b,,,2007,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:55:58,move,0,llama3.1:8b,,,2008,[A7 A5],,,,,,
20251113_203801,2025-11-13T20:55:59,move,1,mistral:7b,,,2009,[J8 J7],,,,,,
20251113_203801,2025-11-13T20:56:00,move,0,llama3.1:8b,,,2010,[A5 A3],,,,,,
20251113_203801,2025-11-13T20:56:00,move,1,mistral:7b,,,2011,[J7 I7],,,,,,
20251113_203801,2025-11-13T20:56:01,move,0,llama3.1:8b,,,2012,[A3 A5],,,,,,
20251113_203801,2025-11-13T20:56:01,move,1,mistral:7b,,,2013,[I7 H7],,,,,,
20251113_203801,2025-11-13T20:56:02,move,0,llama3.1:8b,,,2014,[A5 A6],,,,,,
20251113_203801,2025-11-13T20:56:02,move,1,mistral:7b,,,2015,[H7 I7],,,,,,
20251113_203801,2025-11-13T20:56:03,move,0,llama3.1:8b,,,2016,[A6 A5],,,,,,
20251113_203801,2025-11-13T20:56:03,move,1,mistral:7b,,,2017,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:56:04,move,0,llama3.1:8b,,,2018,[A5 A6],,,,,,
20251113_203801,2025-11-13T20:56:04,move,1,mistral:7b,,,2019,[J7 I7],,,,,,
20251113_203801,2025-11-13T20:56:04,move,0,llama3.1:8b,,,2020,[A6 A5],,,,,,
20251113_203801,2025-11-13T20:56:05,move,1,mistral:7b,,,2021,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:56:05,move,0,llama3.1:8b,,,2022,[A5 A3],,,,,,
20251113_203801,2025-11-13T20:56:06,move,1,mistral:7b,,,2023,[J7 I7],,,,,,
20251113_203801,2025-11-13T20:56:07,move,0,llama3.1:8b,,,2024,[A3 A5],,,,,,
20251113_203801,2025-11-13T20:56:07,move,1,mistral:7b,,,2025,[I7 J7],,,,,,
20251113_203801,2025-11-13T20:56:08,move,0,llama3.1:8b,,,2026,[A5 A3],,,,,,
20251113_203801,2025-11-13T20:56:08,move,1,mistral:7b,,,2027,[J7 J8],,,,,,
20251113_203801,2025-11-13T20:56:09,move,0,llama3.1:8b,,,2028,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:56:09,move,1,mistral:7b,,,2029,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:56:10,move,0,llama3.1:8b,,,2030,[C8 A8],,,,,,
20251113_203801,2025-11-13T20:56:10,move,1,mistral:7b,,,2031,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:10,move,0,llama3.1:8b,,,2032,[A8 C8],,,,,,
20251113_203801,2025-11-13T20:56:11,move,1,mistral:7b,,,2033,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:12,move,0,llama3.1:8b,,,2034,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:56:12,move,1,mistral:7b,,,2035,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:13,move,0,llama3.1:8b,,,2036,[B4 A4],,,,,,
20251113_203801,2025-11-13T20:56:13,move,1,mistral:7b,,,2037,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:14,move,0,llama3.1:8b,,,2038,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:56:14,move,1,mistral:7b,,,2039,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:15,move,0,llama3.1:8b,,,2040,[C8 B8],,,,,,
20251113_203801,2025-11-13T20:56:15,move,1,mistral:7b,,,2041,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:16,move,0,llama3.1:8b,,,2042,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:56:16,move,1,mistral:7b,,,2043,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:17,move,0,llama3.1:8b,,,2044,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:56:17,move,1,mistral:7b,,,2045,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:17,move,0,llama3.1:8b,,,2046,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:56:18,move,1,mistral:7b,,,2047,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:56:18,move,0,llama3.1:8b,,,2048,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:56:19,move,1,mistral:7b,,,2049,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:56:19,move,0,llama3.1:8b,,,2050,[D3 C3],,,,,,
20251113_203801,2025-11-13T20:56:20,move,1,mistral:7b,,,2051,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:20,move,0,llama3.1:8b,,,2052,[C3 D3],,,,,,
20251113_203801,2025-11-13T20:56:21,move,1,mistral:7b,,,2053,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:21,move,0,llama3.1:8b,,,2054,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:56:22,move,1,mistral:7b,,,2055,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:56:23,move,0,llama3.1:8b,,,2056,[A5 B5],,,,,,
20251113_203801,2025-11-13T20:56:23,move,1,mistral:7b,,,2057,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:56:24,move,0,llama3.1:8b,,,2058,[A4 D4],,,,,,
20251113_203801,2025-11-13T20:56:24,move,1,mistral:7b,,,2059,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:25,move,0,llama3.1:8b,,,2060,[B5 A5],,,,,,
20251113_203801,2025-11-13T20:56:26,move,1,mistral:7b,,,2061,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:27,move,0,llama3.1:8b,,,2062,[A5 A6],,,,,,
20251113_203801,2025-11-13T20:56:27,move,1,mistral:7b,,,2063,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:28,move,0,llama3.1:8b,,,2064,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:56:29,move,1,mistral:7b,,,2065,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:29,move,0,llama3.1:8b,,,2066,[A7 B7],,,,,,
20251113_203801,2025-11-13T20:56:30,move,1,mistral:7b,,,2067,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:30,move,0,llama3.1:8b,,,2068,[B7 A7],,,,,,
20251113_203801,2025-11-13T20:56:31,move,1,mistral:7b,,,2069,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:31,move,0,llama3.1:8b,,,2070,[A7 B7],,,,,,
20251113_203801,2025-11-13T20:56:32,move,1,mistral:7b,,,2071,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:33,move,0,llama3.1:8b,,,2072,[B7 C7],,,,,,
20251113_203801,2025-11-13T20:56:33,move,1,mistral:7b,,,2073,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:34,move,0,llama3.1:8b,,,2074,[C7 B7],,,,,,
20251113_203801,2025-11-13T20:56:35,move,1,mistral:7b,,,2075,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:56:36,move,0,llama3.1:8b,,,2076,[D4 C4],,,,,,
20251113_203801,2025-11-13T20:56:36,move,1,mistral:7b,,,2077,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:56:37,move,0,llama3.1:8b,,,2078,[B7 C7],,,,,,
20251113_203801,2025-11-13T20:56:37,move,1,mistral:7b,,,2079,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:56:38,move,0,llama3.1:8b,,,2080,[C7 C6],,,,,,
20251113_203801,2025-11-13T20:56:38,move,1,mistral:7b,,,2081,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:56:40,move,0,llama3.1:8b,,,2082,[C4 B4],,,,,,
20251113_203801,2025-11-13T20:56:40,move,1,mistral:7b,,,2083,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:41,move,0,llama3.1:8b,,,2084,[B4 D4],,,,,,
20251113_203801,2025-11-13T20:56:42,move,1,mistral:7b,,,2085,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:42,move,0,llama3.1:8b,,,2086,[B8 C8],,,,,,
20251113_203801,2025-11-13T20:56:43,move,1,mistral:7b,,,2087,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:43,move,0,llama3.1:8b,,,2088,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:56:44,move,1,mistral:7b,,,2089,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:44,move,0,llama3.1:8b,,,2090,[C7 C6],,,,,,
20251113_203801,2025-11-13T20:56:45,move,1,mistral:7b,,,2091,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:56:46,move,0,llama3.1:8b,,,2092,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:56:46,move,1,mistral:7b,,,2093,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:56:47,move,0,llama3.1:8b,,,2094,[C7 C6],,,,,,
20251113_203801,2025-11-13T20:56:48,move,1,mistral:7b,,,2095,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:56:48,move,0,llama3.1:8b,,,2096,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:56:49,move,1,mistral:7b,,,2097,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:56:49,move,0,llama3.1:8b,,,2098,[C7 C6],,,,,,
20251113_203801,2025-11-13T20:56:49,move,1,mistral:7b,,,2099,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:50,move,0,llama3.1:8b,,,2100,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:56:50,move,1,mistral:7b,,,2101,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:51,move,0,llama3.1:8b,,,2102,[C7 C6],,,,,,
20251113_203801,2025-11-13T20:56:51,move,1,mistral:7b,,,2103,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:52,move,0,llama3.1:8b,,,2104,[C6 C7],,,,,,
20251113_203801,2025-11-13T20:56:52,move,1,mistral:7b,,,2105,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:56:53,move,0,llama3.1:8b,,,2106,[C7 B7],,,,,,
20251113_203801,2025-11-13T20:56:53,move,1,mistral:7b,,,2107,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:56:54,move,0,llama3.1:8b,,,2108,[B7 A7],,,,,,
20251113_203801,2025-11-13T20:56:54,move,1,mistral:7b,,,2109,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:56:55,move,0,llama3.1:8b,,,2110,[A7 A6],,,,,,
20251113_203801,2025-11-13T20:56:56,move,1,mistral:7b,,,2111,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:56:56,move,0,llama3.1:8b,,,2112,[A6 A5],,,,,,
20251113_203801,2025-11-13T20:56:57,move,1,mistral:7b,,,2113,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:56:58,move,0,llama3.1:8b,,,2114,[A5 A6],,,,,,
20251113_203801,2025-11-13T20:56:58,move,1,mistral:7b,,,2115,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:56:59,move,0,llama3.1:8b,,,2116,[A6 A5],,,,,,
20251113_203801,2025-11-13T20:56:59,move,1,mistral:7b,,,2117,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:00,move,0,llama3.1:8b,,,2118,[C8 A8],,,,,,
20251113_203801,2025-11-13T20:57:01,move,1,mistral:7b,,,2119,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:01,move,0,llama3.1:8b,,,2120,[A5 A6],,,,,,
20251113_203801,2025-11-13T20:57:02,move,1,mistral:7b,,,2121,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:02,move,0,llama3.1:8b,,,2122,[A8 C8],,,,,,
20251113_203801,2025-11-13T20:57:03,move,1,mistral:7b,,,2123,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:57:04,move,0,llama3.1:8b,,,2124,[A6 A5],,,,,,
20251113_203801,2025-11-13T20:57:04,move,1,mistral:7b,,,2125,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:57:05,move,0,llama3.1:8b,,,2126,[C8 A8],,,,,,
20251113_203801,2025-11-13T20:57:05,move,1,mistral:7b,,,2127,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:06,move,0,llama3.1:8b,,,2128,[A8 C8],,,,,,
20251113_203801,2025-11-13T20:57:06,move,1,mistral:7b,,,2129,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:07,move,0,llama3.1:8b,,,2130,[A5 B5],,,,,,
20251113_203801,2025-11-13T20:57:08,move,1,mistral:7b,,,2131,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:08,move,0,llama3.1:8b,,,2132,[B5 A5],,,,,,
20251113_203801,2025-11-13T20:57:08,move,1,mistral:7b,,,2133,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:09,move,0,llama3.1:8b,,,2134,[C8 A8],,,,,,
20251113_203801,2025-11-13T20:57:10,move,1,mistral:7b,,,2135,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:57:10,move,0,llama3.1:8b,,,2136,[A8 C8],,,,,,
20251113_203801,2025-11-13T20:57:10,move,1,mistral:7b,,,2137,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:57:11,move,0,llama3.1:8b,,,2138,[D3 C3],,,,,,
20251113_203801,2025-11-13T20:57:12,move,1,mistral:7b,,,2139,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:12,move,0,llama3.1:8b,,,2140,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:57:13,move,1,mistral:7b,,,2141,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:14,move,0,llama3.1:8b,,,2142,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:57:15,move,1,mistral:7b,,,2143,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:57:15,move,0,llama3.1:8b,,,2144,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:57:16,move,1,mistral:7b,,,2145,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:57:17,move,0,llama3.1:8b,,,2146,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:57:18,move,1,mistral:7b,,,2147,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:57:18,move,0,llama3.1:8b,,,2148,[C3 D3],,,,,,
20251113_203801,2025-11-13T20:57:19,move,1,mistral:7b,,,2149,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:57:20,move,0,llama3.1:8b,,,2150,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:57:21,move,1,mistral:7b,,,2151,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:57:21,move,0,llama3.1:8b,,,2152,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:57:23,move,1,mistral:7b,,,2153,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:57:24,move,0,llama3.1:8b,,,2154,[A5 A4],,,,,,
20251113_203801,2025-11-13T20:57:25,move,1,mistral:7b,,,2155,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:26,move,0,llama3.1:8b,,,2156,[A4 A3],,,,,,
20251113_203801,2025-11-13T20:57:26,move,1,mistral:7b,,,2157,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:27,move,0,llama3.1:8b,,,2158,[A3 A4],,,,,,
20251113_203801,2025-11-13T20:57:28,move,1,mistral:7b,,,2159,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:57:29,move,0,llama3.1:8b,,,2160,[A4 A5],,,,,,
20251113_203801,2025-11-13T20:57:29,move,1,mistral:7b,,,2161,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:57:30,move,0,llama3.1:8b,,,2162,[C8 A8],,,,,,
20251113_203801,2025-11-13T20:57:31,move,1,mistral:7b,,,2163,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:32,move,0,llama3.1:8b,,,2164,[A5 A6],,,,,,
20251113_203801,2025-11-13T20:57:32,move,1,mistral:7b,,,2165,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:33,move,0,llama3.1:8b,,,2166,[A8 C8],,,,,,
20251113_203801,2025-11-13T20:57:34,move,1,mistral:7b,,,2167,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:35,move,0,llama3.1:8b,,,2168,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:57:35,move,1,mistral:7b,,,2169,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:35,move,0,llama3.1:8b,,,2170,[C8 A8],,,,,,
20251113_203801,2025-11-13T20:57:36,move,1,mistral:7b,,,2171,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:37,move,0,llama3.1:8b,,,2172,[A7 B7],,,,,,
20251113_203801,2025-11-13T20:57:37,move,1,mistral:7b,,,2173,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:38,move,0,llama3.1:8b,,,2174,[A8 C8],,,,,,
20251113_203801,2025-11-13T20:57:38,move,1,mistral:7b,,,2175,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:57:39,move,0,llama3.1:8b,,,2176,[B7 A7],,,,,,
20251113_203801,2025-11-13T20:57:39,move,1,mistral:7b,,,2177,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:57:40,move,0,llama3.1:8b,,,2178,[D3 C3],,,,,,
20251113_203801,2025-11-13T20:57:40,move,1,mistral:7b,,,2179,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:41,move,0,llama3.1:8b,,,2180,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:57:42,move,1,mistral:7b,,,2181,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:43,move,0,llama3.1:8b,,,2182,[D4 D2],,,,,,
20251113_203801,2025-11-13T20:57:43,move,1,mistral:7b,,,2183,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:44,move,0,llama3.1:8b,,,2184,[A8 A7],,,,,,
20251113_203801,2025-11-13T20:57:44,move,1,mistral:7b,,,2185,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:45,move,0,llama3.1:8b,,,2186,[C3 D3],,,,,,
20251113_203801,2025-11-13T20:57:45,move,1,mistral:7b,,,2187,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:46,move,0,llama3.1:8b,,,2188,[A7 A8],,,,,,
20251113_203801,2025-11-13T20:57:46,move,1,mistral:7b,,,2189,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:47,move,0,llama3.1:8b,,,2190,[D8 D9],,,,,,
20251113_203801,2025-11-13T20:57:48,move,1,mistral:7b,,,2191,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:49,move,0,llama3.1:8b,,,2192,[D7 D8],,,,,,
20251113_203801,2025-11-13T20:57:50,move,1,mistral:7b,,,2193,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:50,move,0,llama3.1:8b,,,2194,[C8 C7],,,,,,
20251113_203801,2025-11-13T20:57:51,move,1,mistral:7b,,,2195,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:52,move,0,llama3.1:8b,,,2196,[C7 A7],,,,,,
20251113_203801,2025-11-13T20:57:52,move,1,mistral:7b,,,2197,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:53,move,0,llama3.1:8b,,,2198,[A7 D7],,,,,,
20251113_203801,2025-11-13T20:57:53,move,1,mistral:7b,,,2199,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:57:54,move,0,llama3.1:8b,,,2200,[D7 C7],,,,,,
20251113_203801,2025-11-13T20:57:55,move,1,mistral:7b,,,2201,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:57:55,move,0,llama3.1:8b,,,2202,[C7 A7],,,,,,
20251113_203801,2025-11-13T20:57:56,move,1,mistral:7b,,,2203,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:57:56,move,0,llama3.1:8b,,,2204,[A7 C7],,,,,,
20251113_203801,2025-11-13T20:57:57,move,1,mistral:7b,,,2205,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:57:58,move,0,llama3.1:8b,,,2206,[C7 C8],,,,,,
20251113_203801,2025-11-13T20:57:58,move,1,mistral:7b,,,2207,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:58:00,move,0,llama3.1:8b,,,2208,[A8 A7],,,,,,
20251113_203801,2025-11-13T20:58:00,move,1,mistral:7b,,,2209,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:58:01,move,0,llama3.1:8b,,,2210,[A7 A6],,,,,,
20251113_203801,2025-11-13T20:58:02,move,1,mistral:7b,,,2211,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:58:03,move,0,llama3.1:8b,,,2212,[A6 B6],,,,,,
20251113_203801,2025-11-13T20:58:03,move,1,mistral:7b,,,2213,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:58:04,move,0,llama3.1:8b,,,2214,[B6 A6],,,,,,
20251113_203801,2025-11-13T20:58:05,move,1,mistral:7b,,,2215,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:58:06,move,0,llama3.1:8b,,,2216,[A6 A7],,,,,,
20251113_203801,2025-11-13T20:58:06,move,1,mistral:7b,,,2217,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:58:07,move,0,llama3.1:8b,,,2218,[C8 A8],,,,,,
20251113_203801,2025-11-13T20:58:08,move,1,mistral:7b,,,2219,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:58:09,move,0,llama3.1:8b,,,2220,[A8 C8],,,,,,
20251113_203801,2025-11-13T20:58:10,move,1,mistral:7b,,,2221,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:58:11,move,0,llama3.1:8b,,,2222,[A7 B7],,,,,,
20251113_203801,2025-11-13T20:58:12,move,1,mistral:7b,,,2223,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:58:12,move,0,llama3.1:8b,,,2224,[B7 C7],,,,,,
20251113_203801,2025-11-13T20:58:13,move,1,mistral:7b,,,2225,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:58:13,move,0,llama3.1:8b,,,2226,[C7 D7],,,,,,
20251113_203801,2025-11-13T20:58:14,move,1,mistral:7b,,,2227,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:58:14,move,0,llama3.1:8b,,,2228,[C8 A8],,,,,,
20251113_203801,2025-11-13T20:58:15,move,1,mistral:7b,,,2229,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:58:15,move,0,llama3.1:8b,,,2230,[A8 C8],,,,,,
20251113_203801,2025-11-13T20:58:16,move,1,mistral:7b,,,2231,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:58:17,move,0,llama3.1:8b,,,2232,[D3 C3],,,,,,
20251113_203801,2025-11-13T20:58:18,move,1,mistral:7b,,,2233,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:58:18,move,0,llama3.1:8b,,,2234,[C8 C7],,,,,,
20251113_203801,2025-11-13T20:58:19,move,1,mistral:7b,,,2235,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:58:20,move,0,llama3.1:8b,,,2236,[D6 C6],,,,,,
20251113_203801,2025-11-13T20:58:21,move,1,mistral:7b,,,2237,[I9 J9],,,,,,
20251113_203801,2025-11-13T20:58:22,move,0,llama3.1:8b,,,2238,[C3 D3],,,,,,
20251113_203801,2025-11-13T20:58:23,move,1,mistral:7b,,,2239,[J9 J8],,,,,,
20251113_203801,2025-11-13T20:58:24,move,0,llama3.1:8b,,,2240,[C6 D6],,,,,,
20251113_203801,2025-11-13T20:58:24,move,1,mistral:7b,,,2241,[J8 J9],,,,,,
20251113_203801,2025-11-13T20:58:25,move,0,llama3.1:8b,,,2242,[C7 A7],,,,,,
20251113_203801,2025-11-13T20:58:26,move,1,mistral:7b,,,2243,[J9 I9],,,,,,
20251113_203801,2025-11-13T20:58:26,move,0,llama3.1:8b,,,2244,[A7 A8],,,,,,
